xtb_force,mace_r0_force,mace_r1_force
1.03873123,1.0140003,1.0288633
0.33404103,0.37150726,0.36351714
1.3344697,1.42062,1.4044404
-9.70320512,-9.691184,-9.6966505
1.05567278,1.050846,1.0477375
2.99257757,3.0132532,3.0083563
8.77561588,8.824851,8.808942
-2.12871802,-2.170002,-2.16313
-6.02992315,-6.0540466,-6.049618
-0.24811271,-0.2914985,-0.28697786
1.88917437,1.8741941,1.8784266
1.33706789,1.376105,1.3849645
-3.05126751,-3.009341,-3.0139663
-1.81372222,-1.7831024,-1.7822099
-2.33548838,-2.335434,-2.3374538
2.9639756,2.9198818,2.930212
-1.57206123,-1.5910009,-1.5914035
-9.04465324,-9.03612,-9.052823
-4.7528433,-4.7092147,-4.7222686
0.23843155,0.23924534,0.24065644
3.3988849,3.3939955,3.3884704
-0.41571272,-0.4403319,-0.43528745
-0.24767431,-0.24315059,-0.24316104
-1.50150603,-1.5104579,-1.5125941
0.54372489,0.5425844,0.5394029
-0.42444946,-0.4304608,-0.4273564
-2.62271557,-2.5924351,-2.601052
0.42666379,0.44026658,0.43870974
-0.61550919,-0.60898685,-0.61765885
-1.10542943,-1.1030072,-1.1060443
1.10433942,1.1316396,1.1260625
-0.21436247,-0.23516117,-0.22557831
0.11810398,0.095346026,0.10083572
-0.53505421,-0.5408871,-0.53641313
0.83349201,0.851257,0.85201925
1.85004627,1.7950611,1.8095132
0.5100672,0.478343,0.48670983
0.67797015,0.65507567,0.6631372
1.14545349,1.0886202,1.1117696
-0.59452032,-0.56768495,-0.5757654
-0.24238383,-0.2394058,-0.2411445
-2.12340974,-2.1128778,-2.11213
5.35301411,5.3389893,5.352674
-1.3299448,-1.3252507,-1.3320823
-2.8506518,-2.8781338,-2.8838024
1.81813871,1.7691483,1.7821951
1.93544941,1.9549767,1.9462109
4.69933406,4.7460465,4.7323365
-2.71823983,-2.7351341,-2.737634
-1.56822415,-1.6117915,-1.6045688
-3.71456541,-3.697573,-3.688925
4.2346933,4.2357507,4.224369
-0.23758117,-0.25533777,-0.2547218
0.88252601,0.8968045,0.89270097
0.74199381,0.801738,0.8070324
1.26365324,1.2437419,1.2551044
3.51533071,3.4998684,3.5221596
-6.31659225,-6.3383965,-6.349748
0.38946246,0.38622102,0.38675857
3.24307912,3.2528198,3.242203
-2.7179464,-2.68849,-2.703914
-0.86853235,-0.8797064,-0.8765895
-3.77457508,-3.7756217,-3.7662194
-1.74344209,-1.7257167,-1.7207098
-0.9910928,-0.98129773,-0.9841795
-2.17942534,-2.1818101,-2.1901798
-1.12490505,-1.1164802,-1.1257414
1.9709401,1.9635936,1.9602594
3.67809225,3.659685,3.6586876
1.49573352,1.4473578,1.4651839
-1.3344386,-1.3548808,-1.3495764
-5.56457685,-5.618269,-5.620028
-0.02967623,-0.010309272,-0.013352766
0.82807746,0.8335891,0.8370138
2.97159375,2.9706497,2.9784544
0.01528789,0.0059134164,0.01061894
0.24689867,0.2575926,0.25864568
1.30661564,1.2844839,1.2959353
3.22893488,3.23534,3.2393715
0.68458371,0.66041356,0.6609939
1.82591474,1.8337979,1.8349587
2.97636958,2.9729002,2.9740257
-0.50508194,-0.47873425,-0.48322454
-1.57535267,-1.579086,-1.5826222
-0.11035049,-0.10846887,-0.10914909
-0.81832272,-0.7854843,-0.7918828
-3.05820415,-3.0274441,-3.0438387
0.24302841,0.23392951,0.23547022
0.35943512,0.3659033,0.36652568
-0.05907508,-0.03809544,-0.036029536
-1.16316607,-1.1418774,-1.1553836
-1.012275,-0.981016,-0.9829845
-0.14175406,-0.10312357,-0.0986135
-1.02480662,-1.0255888,-1.031046
0.22877105,0.22258143,0.22583742
-0.08092314,-0.13905273,-0.12666188
1.45949653,1.4586056,1.4539466
4.43444651,4.377047,4.3726788
0.99940126,0.98248005,0.98345166
5.57103989,5.6129303,5.5968375
1.62321693,1.6394691,1.6357507
-0.36228252,-0.38016376,-0.3759617
-4.02606543,-4.0397477,-4.0290246
-1.36505824,-1.3496047,-1.3552347
-0.19575881,-0.17744678,-0.17883895
-2.5975741,-2.6076849,-2.6131318
0.18261664,0.2421319,0.22483216
0.35662195,0.32174104,0.33154178
-1.42575643,-1.3805467,-1.3854467
-2.09159992,-2.1349542,-2.1210701
-0.31684307,-0.3110527,-0.30825284
9.84096664,9.796065,9.815465
4.98774532,5.023479,5.0083685
0.67420759,0.634486,0.64384073
-2.83315858,-2.830862,-2.837631
3.80409291,3.802706,3.8142774
-0.32212786,-0.32161912,-0.32793185
-5.39605774,-5.4421005,-5.426968
-0.13612141,-0.13486782,-0.13289084
-0.18691114,-0.20349012,-0.19162285
1.55578843,1.6228529,1.5994892
0.42783599,0.3840712,0.41008273
0.5504858,0.54663855,0.54027075
4.499436,4.399735,4.423701
0.29413036,0.32265615,0.3233108
-0.95165968,-0.97410136,-0.96059865
-0.67308211,-0.6474245,-0.6431473
-6.3530659,-6.2717857,-6.304027
-0.23078692,-0.26494443,-0.26020682
-0.49537657,-0.48793745,-0.48656717
-0.49847561,-0.5070701,-0.50715953
0.01282411,0.014487156,0.012504992
0.80827067,0.8164458,0.81414574
-0.94111909,-0.94725585,-0.9412201
0.09039618,0.053884685,0.05679917
1.89677294,1.8625695,1.8760142
-0.71675388,-0.7242448,-0.7265013
-0.13976445,-0.09169844,-0.10097813
-5.06021137,-5.0772495,-5.0719657
-2.75980355,-2.781163,-2.7772076
0.0138249,-0.005562088,-0.00019644115
0.45077245,0.45866784,0.4515693
-1.39603412,-1.4103845,-1.4134517
-0.01231656,0.010030811,0.0053380113
-0.38957132,-0.41938198,-0.4116993
-3.01720139,-3.0240688,-3.029577
-0.03766728,-0.046035934,-0.04005425
-0.20347003,-0.21194656,-0.21685034
1.85848245,1.8689032,1.8746961
-0.06558427,-0.011345126,-0.016705781
-9.2397337,-9.12546,-9.14167
-3.53926998,-3.4422226,-3.455061
0.58220085,0.54333866,0.5465778
-1.14372655,-1.145639,-1.1352817
-1.28273804,-1.3129057,-1.3022257
-1.01527562,-1.0753297,-1.0583798
-2.74982003,-2.7174447,-2.7263145
-0.73603503,-0.74802804,-0.74853843
0.48260799,0.5100896,0.5021766
3.70865688,3.6933212,3.6932147
1.66470024,1.6736518,1.6820679
0.07016003,0.05456872,0.058770295
-7.0964753,-7.06095,-7.068435
-1.74291222,-1.7137794,-1.7197618
-0.22638836,-0.24155395,-0.24197608
5.13228343,5.056292,5.0647655
0.78312486,0.7688143,0.771565
-0.53121033,-0.49843344,-0.5010529
-5.63298929,-5.6049304,-5.6215262
0.52991012,0.53503287,0.524754
0.15217747,0.12920417,0.13646203
2.25041877,2.2029603,2.2101407
-2.85467045,-2.810202,-2.8275616
0.17862202,0.1655158,0.16592103
1.13376842,1.1823171,1.1752461
-1.72744222,-1.718121,-1.7264546
0.30694653,0.274119,0.28086865
6.40284185,6.3430486,6.343063
2.16084083,2.152271,2.143031
-0.57115156,-0.5724105,-0.5660734
-0.54685944,-0.5097306,-0.51061136
1.36878883,1.3458649,1.3574153
0.25069216,0.22968757,0.22764017
0.13456536,0.12920749,0.1318462
1.07572127,1.0665432,1.0723581
-0.06712983,-0.059187863,-0.059260305
1.35266834,1.3601595,1.3649036
0.55572993,0.5451276,0.5535241
0.01621651,0.02445142,0.023162283
-0.20825517,-0.21331841,-0.2094148
0.57291182,0.56679136,0.5674018
0.28386016,0.28369024,0.28251052
1.00643882,0.9959445,0.99654
1.5697782,1.5457476,1.560964
0.1872603,0.17420137,0.17733054
-0.19771214,-0.2007341,-0.19849229
0.21144677,0.21958655,0.21500544
-0.09665333,-0.07960429,-0.07840602
2.47754657,2.514849,2.506433
9.14293776,9.066905,9.098863
0.8768825,0.8565731,0.8596847
0.23506534,0.2213021,0.2188537
-6.09341855,-6.1234703,-6.1286654
-0.4721326,-0.49420193,-0.49662605
-2.07862265,-1.9989065,-2.0078604
0.49206235,0.5322907,0.5253803
-5.12153461,-5.0806293,-5.09857
-8.43468889,-8.384622,-8.417329
0.97699594,0.9560504,0.9731056
1.54945147,1.5379246,1.5573182
5.10849876,5.037149,5.068644
-1.00656551,-0.9945326,-0.997588
2.76751593,2.7728431,2.759016
-2.45321084,-2.5343769,-2.5290875
0.42460071,0.39169526,0.3965982
-10.39330375,-10.344211,-10.347673
5.26839971,5.232277,5.250898
-0.40537659,-0.40800217,-0.4060264
-2.42644498,-2.3536808,-2.3763692
4.40757897,4.5161242,4.500793
-0.43585582,-0.4344068,-0.433846
-0.29895638,-0.37873173,-0.36008307
-4.27331845,-4.395005,-4.3724027
-0.18683569,-0.1756193,-0.1803569
3.65615547,3.6902177,3.684623
0.13081747,0.19941741,0.19479197
0.36949144,0.39109457,0.39097843
-3.74575593,-3.7574394,-3.7502453
-0.30017562,-0.3466533,-0.33823895
0.08333076,0.066953234,0.065207615
2.49412381,2.518335,2.527094
1.5862727,1.6277531,1.632153
-1.05149101,-1.1039577,-1.0945276
-0.327173,-0.34090385,-0.338351
5.55621206,5.4788117,5.4871736
0.19169154,0.22541504,0.21643145
1.46765598,1.4994365,1.4786526
1.09304114,1.15126,1.1448884
-0.39430542,-0.3925911,-0.39644897
-1.53593354,-1.4992186,-1.5111364
-0.17987011,-0.18473494,-0.17761838
0.40788622,0.4343227,0.42914167
8.87378625,8.832027,8.841687
-3.26075482,-3.2755992,-3.2850044
-0.08106208,-0.084953465,-0.08730066
1.80474906,1.7804197,1.7926741
-0.22821027,-0.22781079,-0.23286052
0.2874451,0.291507,0.29229477
0.26919262,0.3000407,0.29671142
0.26014997,0.21379174,0.23311467
0.05929537,0.052509222,0.051030546
-0.56512833,-0.5796167,-0.59039575
0.13433007,0.15132818,0.13948725
0.15650037,0.15826179,0.15933512
-0.39734669,-0.4089136,-0.42152265
-0.36127555,-0.3286221,-0.33357775
-0.03206114,-0.042699616,-0.041253902
1.69449392,1.7099973,1.7116442
-4.42886285,-4.3329496,-4.363232
-0.87942028,-0.8994381,-0.8924837
-4.27273288,-4.2395453,-4.2506666
-3.0871757,-3.0906506,-3.099821
1.44372256,1.481258,1.4775105
-0.4360158,-0.42454445,-0.4321084
4.67834839,4.7088237,4.7132955
-0.12205312,-0.05006824,-0.06400082
0.40564633,0.44910094,0.46216568
-1.48777038,-1.421827,-1.438001
0.7556077,0.7611441,0.76360893
-2.53566975,-2.4206593,-2.4397304
-5.35246999,-5.450514,-5.4331565
-0.42595951,-0.47581843,-0.4646543
2.19733052,2.2388952,2.2385185
5.98130674,6.0435653,6.0373306
-0.00166063,0.0005697757,-0.0037886482
4.77888047,4.833626,4.8453517
-8.14321408,-8.139168,-8.157127
0.31981856,0.29821518,0.29803804
-2.15230794,-2.2002082,-2.2045636
4.61897797,4.5073695,4.535253
0.15228958,0.1468813,0.15041019
-4.42048973,-4.424764,-4.4307885
4.96018489,5.04089,5.027674
-0.72814453,-0.70731974,-0.7119913
-2.45873205,-2.4753766,-2.4859135
0.67817129,0.5954388,0.61165375
0.31210263,0.25481355,0.25891688
8.32095649,8.219243,8.245792
-0.22845408,-0.2320124,-0.22625975
0.05154559,0.04619028,0.04292248
-2.85909207,-2.8744342,-2.873566
-0.27908608,-0.2255382,-0.23540735
-0.01203745,0.007667283,0.007685013
2.19484116,2.1989522,2.2020197
2.49300105,2.5006497,2.5052798
0.00453076,0.0027499462,0.0055829436
1.3550738,1.3583466,1.3580846
-1.14216956,-1.1598136,-1.1580629
-0.06329787,-0.034649286,-0.0388068
0.12598303,0.13280062,0.12591529
-0.09911961,-0.07715034,-0.08309941
0.00534309,0.006861391,0.0064370534
-3.11363907,-3.125328,-3.1258152
-0.23996742,-0.2419184,-0.24217717
-0.35608398,-0.36883768,-0.3656342
0.76024487,0.72904414,0.7232254
-0.8670925,-0.91319966,-0.9120385
-0.06596282,-0.08904248,-0.08919436
8.7547834,8.721169,8.714665
-0.03068378,-0.047764044,-0.042063195
-0.24282496,-0.23718645,-0.23704751
-6.69435214,-6.5952244,-6.599388
-0.24438549,-0.24414723,-0.24438341
-0.36614855,-0.3576003,-0.36391497
0.03012372,0.02581928,0.02699458
0.06608017,0.056206774,0.05559839
-0.43186477,-0.41335067,-0.42365852
0.01155276,0.023308858,0.022856409
-0.05459255,-0.05831325,-0.053554654
-0.46674913,-0.4702742,-0.47149578
0.02590914,0.011923369,0.012982029
-0.12737517,-0.13022757,-0.13251044
-0.51908511,-0.5042469,-0.5119409
0.00888552,0.0077289827,0.008780335
0.5401446,0.52222764,0.531552
-0.63777589,-0.63251424,-0.6322176
0.00711993,0.00042714758,0.0012888816
0.53532334,0.5188359,0.52783424
0.63943406,0.6341979,0.6338739
0.00726363,0.000315739,0.0013192025
-0.11647718,-0.12054958,-0.123029046
0.52345724,0.51014906,0.51766217
0.00917071,0.008554379,0.009781223
-0.11211785,-0.12215171,-0.117246
0.46584497,0.46691594,0.46831176
0.02593703,0.012624511,0.013582875
-0.14547647,-0.15857612,-0.15974338
0.35651147,0.33307123,0.34337917
0.01211042,0.024564385,0.023988262
0.47554553,0.4759939,0.47649476
0.3587335,0.3502097,0.35640278
0.03024464,0.027437376,0.028336018
0.21192175,0.20777786,0.20952334
-0.46620404,-0.45221016,-0.46146342
0.01459129,0.033835966,0.031434696
-0.01108742,0.0003687224,-0.00026993142
0.03435433,0.043385595,0.043953583
0.00445023,0.0020495532,0.0016803473
0.01974203,0.024038857,0.023846976
0.01061058,0.01603054,0.016731152
0.00408914,-0.0006892181,-0.0008745326
-0.02235585,-0.026551465,-0.026861036
-0.05504457,-0.053051095,-0.05163601
0.00350673,0.00031828755,0.00021454859
-0.02274858,-0.027074287,-0.027415454
0.05513876,0.053398788,0.051846843
0.00344456,0.00025300428,0.00014667562
0.01896385,0.024171516,0.023913262
-0.0108482,-0.016217688,-0.01688007
0.00383448,-0.00080440607,-0.0009986331
-0.01091915,0.0029924985,0.002412774
-0.03436542,-0.043501537,-0.04402536
0.00408971,0.0023828258,0.0019956154
-0.00224044,0.0036604514,0.0028908097
0.02446753,0.03659901,0.036310375
0.0045863,0.007107362,0.0066977288
-0.29783208,-0.2866087,-0.2903503
-0.37592876,-0.3692583,-0.37545523
0.03392671,0.03729767,0.037835106
-0.35662151,-0.35379037,-0.35698143
0.37831565,0.37190858,0.37807503
0.03411536,0.037954487,0.03834242
0.12841274,0.13680866,0.14148591
0.34006363,0.3215995,0.3313386
0.01662917,0.007681798,0.011012408
0.14043647,0.13906299,0.13558204
0.49486181,0.49911222,0.49981165
0.03594491,0.032141075,0.032794584
0.10990803,0.12069742,0.121167324
0.53444521,0.5375826,0.54506624
0.01386845,0.010684117,0.014766469
-0.53982595,-0.54006875,-0.5466834
0.65954524,0.6611836,0.6605279
0.01194681,0.017462311,0.016888546
-0.53861799,-0.53842396,-0.5452269
-0.66042849,-0.66180104,-0.66125965
0.01216407,0.017743485,0.016901596
0.10691491,0.11727661,0.118253805
-0.53498206,-0.53888875,-0.5460854
0.0139713,0.010241375,0.014422186
0.14781884,0.14653577,0.1425521
-0.49611817,-0.4982138,-0.49923626
0.03600346,0.033841927,0.034076132
0.1152548,0.12455229,0.1297132
-0.34534246,-0.32821247,-0.33791104
0.01642204,0.00872301,0.011830025
0.00994002,0.004724273,0.004307294
0.03643317,0.04123367,0.0418275
0.00558809,0.0038935244,0.0043665306
-0.01981232,-0.021325143,-0.021072837
0.00877456,8.086363e-05,0.0020448316
0.00619301,0.0015130416,0.0030829788
0.02139817,0.024042701,0.023401314
-0.05537767,-0.053014103,-0.05206327
0.00285676,0.0052935206,0.006522467
0.02141171,0.0237051,0.023026505
0.05537972,0.05243523,0.05160446
0.00261196,0.0048123463,0.005930305
-0.01980342,-0.0206864,-0.02051044
-0.00885482,5.5631e-05,-0.0019005289
0.00576238,0.0019854829,0.0033651541
0.00917516,0.0041880817,0.00386136
-0.03644532,-0.04022486,-0.04105143
0.00523104,0.003590677,0.003979457
-0.01307069,-0.018636856,-0.017486373
0.54838859,0.53998655,0.54916507
0.0146908,0.034590747,0.03213301
-0.00210232,0.0065771765,0.0056882915
-0.024706,-0.036929738,-0.036640074
0.00436463,0.007160557,0.0066721626
-0.24638129,-0.24700105,-0.24701379
-0.36383596,-0.35775208,-0.3639352
-0.00827101,-0.007886033,-0.0090871155
0.04348711,0.055507768,0.05467911
-0.42849803,-0.4132762,-0.4234996
-0.02428739,-0.030940106,-0.030463332
-0.05262644,-0.060021535,-0.055233795
-0.47027045,-0.46971178,-0.47096333
-0.02119812,-0.008805,-0.010537957
-0.13884218,-0.13059124,-0.13286002
-0.5247606,-0.5042828,-0.51185465
-0.00452847,0.00081654656,-3.963352e-05
0.53719378,0.5201464,0.5293459
-0.63730517,-0.63218683,-0.6319491
-0.06183033,-0.050930846,-0.05253558
0.53265792,0.5171861,0.5260663
0.63939304,0.63426644,0.6340098
-0.05093188,-0.04004841,-0.04176723
-0.12832074,-0.120455034,-0.122977845
0.5296855,0.51007295,0.5174777
0.00296837,0.007763975,0.006892005
-0.11682952,-0.12319467,-0.1182135
0.46818078,0.4665389,0.4679917
-0.00805127,0.0037323395,0.001986085
-0.17075454,-0.1584635,-0.15988168
0.34818179,0.33329332,0.34348175
0.00038957,-0.007633747,-0.0066767237
0.47109175,0.47103038,0.47180486
0.35666056,0.3506721,0.35682675
-0.06505756,-0.065647416,-0.066653416
0.20632311,0.20507021,0.20638378
-0.46340792,-0.45209315,-0.46129838
-0.04225459,-0.052396487,-0.05018196
0.00985204,-0.0004390503,-0.0008936748
0.03458963,0.043176074,0.043848336
-0.00207984,-0.00085821486,-0.000522847
0.03102829,0.02408188,0.023891693
0.01089878,0.015817324,0.016585326
-0.00348487,-0.0011556884,-0.0009649228
-0.02293544,-0.026296347,-0.026639625
-0.0545768,-0.053171914,-0.051720362
0.00129148,0.0014930423,0.001686899
-0.02320951,-0.026793271,-0.027168507
0.05470845,0.053503077,0.05191235
0.00218217,0.0025055401,0.0026902168
0.03098683,0.024131581,0.023881195
-0.01084322,-0.015939534,-0.016666576
-0.00380993,-0.001364913,-0.0012162373
0.01300853,0.002030761,0.0016585371
-0.0342589,-0.0431319,-0.043759495
-0.00310964,-0.0025778625,-0.002313405
0.00076748,0.0021923452,0.0017753266
0.02469132,0.037570257,0.037152026
-0.00167899,-0.0072941543,-0.00682719
-0.29669774,-0.29248396,-0.29544792
-0.37246138,-0.37122837,-0.37667513
-0.00776938,-0.016466087,-0.016149668
-0.36195813,-0.35809287,-0.36061904
0.37588716,0.3731471,0.37875965
0.0038011,-0.0041882214,-0.0038025032
0.1441482,0.13505714,0.13802528
0.33219299,0.3188053,0.3292103
-0.03308684,-0.020280892,-0.02311194
0.13741193,0.13477235,0.13179332
0.49685823,0.4964116,0.4982272
-0.03918761,-0.039616298,-0.03928659
0.12120885,0.12114001,0.12088963
0.54213577,0.5360017,0.5441013
-0.0252207,-0.021154031,-0.026519096
-0.53803542,-0.53559357,-0.5424132
0.65950858,0.6698017,0.6678837
0.03575326,0.04283483,0.041840326
-0.53728681,-0.5339678,-0.5411142
-0.6608854,-0.6714218,-0.6695047
0.02438592,0.030955164,0.030083805
0.11784666,0.116710484,0.11704751
-0.54244281,-0.53701466,-0.54470557
-0.03400045,-0.031404965,-0.03642216
0.14445681,0.14121851,0.13795835
-0.49783681,-0.4960042,-0.49797866
-0.04794997,-0.04931702,-0.048683822
0.13149805,0.12307907,0.12639864
-0.33782887,-0.32627788,-0.3362504
-0.03724955,-0.025487987,-0.02787367
-0.00946262,0.007170619,0.0062779025
0.03665784,0.041943025,0.0423952
-0.00138039,-0.006431756,-0.006259848
-0.03144433,-0.020511383,-0.02062307
0.00883891,0.0034450889,0.0049808673
0.00015406,0.0023158689,0.00022075449
0.01967684,0.022431195,0.021594578
-0.05647229,-0.05275337,-0.052140992
-0.00459388,-0.0128096165,-0.012592179
0.01949059,0.02256743,0.021602536
0.05660517,0.052109014,0.05168565
-0.00365804,-0.011713074,-0.011425703
-0.03148567,-0.020013737,-0.020216674
-0.0084508,-0.002582401,-0.0041412613
-0.00015696,0.0008654495,-0.0010530017
-0.00953377,0.0071030236,0.0062225224
-0.03621865,-0.039745312,-0.04059167
-0.00224207,-0.0067133177,-0.0065934435
-0.02111291,-0.021212766,-0.020422846
0.55072911,0.53976583,0.5490129
-0.01442047,-0.024974031,-0.022486702
0.0038526,0.005189996,0.004661483
-0.02454014,-0.037392598,-0.03700453
-0.00263662,-0.008955211,-0.008480047
-0.24514384,-0.24299109,-0.24279703
-0.36452796,-0.36129597,-0.36635175
0.015653,2.296352e-05,2.0434492e-05
0.06524579,0.05121393,0.05012457
-0.42358022,-0.41221404,-0.42055583
0.00204616,6.3836274e-06,3.321066e-06
-0.05469601,-0.05090118,-0.047400802
-0.46510789,-0.46899948,-0.47051278
0.01293634,4.7204125e-07,3.2684912e-07
-0.12830377,-0.13514273,-0.13715093
-0.51241976,-0.5039124,-0.51061565
0.00157091,5.957434e-07,7.564906e-07
0.53587281,0.52786213,0.5361465
-0.6351255,-0.62946296,-0.6296876
0.00088538,3.5893743e-07,3.303584e-07
0.53100908,0.5247021,0.5325993
0.63686038,0.6311917,0.63140446
0.00097689,3.9389627e-07,3.5846907e-07
-0.11741881,-0.12564056,-0.12782075
0.51678105,0.50930685,0.51587534
0.00173595,5.8010875e-07,7.720993e-07
-0.11220306,-0.11419931,-0.11060101
0.46427977,0.46632656,0.46802366
0.01295114,2.4483566e-07,9.013888e-08
-0.14633946,-0.16528538,-0.16658266
0.34822599,0.33099458,0.33944675
0.00242783,5.920893e-06,2.3155815e-06
0.47476283,0.47843567,0.47934785
0.35727257,0.35522327,0.36010396
0.01574624,1.6255304e-05,1.4966784e-05
0.21057742,0.20659237,0.20662808
-0.45658194,-0.4462348,-0.45393315
0.00387563,0.0002872096,0.00022224609
-0.0110631,0.000109523535,-1.2157485e-05
0.03532242,0.037391346,0.039401557
0.00295769,-5.4097495e-06,-4.033589e-06
0.0192936,0.024587037,0.024561206
0.01152658,0.013626148,0.014944742
0.00261217,2.9937556e-07,2.9351355e-07
-0.02277446,-0.025387788,-0.025878599
-0.05456973,-0.053532828,-0.051910102
0.00193479,5.910646e-08,5.3705733e-08
-0.02316476,-0.025891652,-0.026404858
0.05466894,0.053859726,0.052082527
0.00188272,6.453049e-08,5.8600847e-08
0.01854821,0.024698542,0.02461026
-0.01174207,-0.013738175,-0.015032048
0.00243154,3.701596e-07,3.6040657e-07
-0.01089945,0.0027618825,0.002691145
-0.03531338,-0.037402898,-0.039362837
0.00271819,-5.1002444e-06,-3.752881e-06
-0.00234018,0.00067777623,0.0008401019
0.0256692,0.029515019,0.031347845
0.003072,2.2344345e-07,-1.1033386e-05
-0.29927234,-0.30085522,-0.30156067
-0.37432184,-0.37057862,-0.3755304
0.01892881,-0.00036329372,-0.00017766352
-0.35800703,-0.36739838,-0.36746454
0.37693817,0.37357083,0.37862453
0.01912126,-0.00034493054,-0.00013936918
0.12643462,0.13481237,0.13603945
0.32882537,0.30844054,0.31710756
0.00668278,0.002218039,0.0024345058
0.13768483,0.1371869,0.13384809
0.49322435,0.49019423,0.49288836
0.02301598,0.005410619,0.005665591
0.10948033,0.11430963,0.11610643
0.52288718,0.5122101,0.5188048
0.00985508,0.0063016615,0.008063081
-0.53074749,-0.51964206,-0.5274907
0.65412172,0.64826506,0.6488858
0.00958904,0.004490609,0.007500462
-0.52964686,-0.5176171,-0.52574784
-0.65488658,-0.64950013,-0.65003526
0.00945997,0.0046729855,0.007670004
0.10649902,0.108822845,0.1114502
-0.52350143,-0.5129699,-0.5193189
0.00962042,0.0056817015,0.0073084515
0.14502381,0.14505035,0.1412865
-0.49429599,-0.49074963,-0.4934068
0.02289539,0.0044858917,0.004834659
0.11331629,0.12128671,0.12340476
-0.33419095,-0.31417322,-0.32300064
0.00642428,0.0015879351,0.0017736714
0.00957477,0.0016049346,0.0014811289
0.03785078,0.042045843,0.043571662
0.00379933,2.9716359e-05,-0.00013729652
-0.01921227,-0.02445971,-0.024640037
0.01065907,0.0149465995,0.015903205
0.00409479,-0.00025707632,-0.00027561895
0.02262767,0.026725268,0.027020112
-0.0547805,-0.053460013,-0.051793743
0.00207449,-0.0001282122,-7.0314e-05
0.02262982,0.026561499,0.026913738
0.05477214,0.053346198,0.051706433
0.00196932,-0.00014519125,-4.9720053e-05
-0.01923011,-0.024453288,-0.02462157
-0.0107295,-0.015111973,-0.016067585
0.00387437,-0.0002705801,-0.0002932542
0.00883305,0.0012253392,0.0011472522
-0.0378559,-0.04124272,-0.042944837
0.00358949,-7.951159e-06,-0.00021552613
-0.01446056,-0.021889975,-0.022228338
0.53871301,0.5339706,0.54156893
0.00395978,0.00024346472,0.00018755086
-0.00220384,0.003856455,0.0038680218
-0.02590913,-0.029984355,-0.031819236
0.00291307,1.0859414e-05,-3.2014857e-06
-0.2458313,-0.24221104,-0.24201977
-0.36225907,-0.36136135,-0.36641952
0.00494972,0.018050523,0.017995164
0.04359131,0.05087887,0.04979075
-0.42032137,-0.41218624,-0.4205269
-0.01356619,-0.00787695,-0.0078493785
-0.05179577,-0.050874114,-0.04738781
-0.46860322,-0.4690074,-0.47051835
-0.00985617,0.0005144582,0.00019831893
-0.1398272,-0.1348182,-0.13682139
-0.51833576,-0.50394213,-0.5106456
0.0034746,0.0075360066,0.0076544285
0.53336339,0.52564275,0.5338966
-0.63476287,-0.6292481,-0.6294697
-0.05514518,-0.05102849,-0.0517491
0.52878851,0.52294266,0.5308098
0.63688895,0.6313555,0.6315718
-0.04421437,-0.040274497,-0.040957835
-0.12932989,-0.1249909,-0.12716214
0.52317485,0.5092447,0.51581126
0.01103991,0.015135057,0.015378855
-0.115963,-0.113585055,-0.110000305
0.46656506,0.46627292,0.467972
0.00336685,0.0137819825,0.013484013
-0.1706643,-0.16454996,-0.16583614
0.33986913,0.3309317,0.33938384
0.01116328,0.017088283,0.01727386
0.47160787,0.4767642,0.47767052
0.35518292,0.35537708,0.36026046
-0.05176759,-0.038574908,-0.038610995
0.20594659,0.20566504,0.20569026
-0.45386986,-0.44614875,-0.45383736
-0.03025926,-0.02188245,-0.021893347
0.01001601,0.00012614827,5.301709e-06
0.03547792,0.037390184,0.03939915
-0.00070006,0.00030574034,0.00033180488
0.0311177,0.024498053,0.024473026
0.01172308,0.013636162,0.014954145
-0.00251796,-0.0020204692,-0.0020072842
-0.02306528,-0.025312394,-0.02579999
-0.05427836,-0.053539753,-0.05191772
0.00202739,0.0017565402,0.0018125139
-0.0233617,-0.025770053,-0.026281824
0.0543936,0.053850323,0.05207302
0.00293427,0.0026940994,0.002723827
0.0310755,0.024601199,0.024512783
-0.01173578,-0.013734658,-0.015029107
-0.00279807,-0.00225701,-0.0022601243
0.0131637,0.0027415587,0.002670204
-0.03523147,-0.03740564,-0.03936708
-0.00168059,-0.00054638024,-0.00055777124
0.00086016,0.0007031299,0.00086330477
0.02580747,0.02948153,0.031318218
-5.827e-05,0.0001850365,0.00019639893
-0.29667815,-0.29982343,-0.30052945
-0.37087677,-0.3705788,-0.37554446
0.0062241,0.023317277,0.023180047
-0.36190993,-0.36585054,-0.36591485
0.37449355,0.37330619,0.3783772
0.01780486,0.035243373,0.035117026
0.14316796,0.13430174,0.13548398
0.32086334,0.30842316,0.31709564
-0.0214679,-0.011344884,-0.011533345
0.13591422,0.13568114,0.13242196
0.49537367,0.49075714,0.49333
-0.02738006,-0.011915821,-0.01184269
0.12144542,0.1139431,0.11566373
0.53021989,0.5115544,0.5181969
-0.01990169,-0.012261462,-0.0140297115
-0.52898978,-0.5161515,-0.5242821
0.65409998,0.64795494,0.6485334
0.03780228,0.045342814,0.043428916
-0.52832461,-0.51483804,-0.52323264
-0.65529137,-0.64955455,-0.64998895
0.02699321,0.034379076,0.03253355
0.11811035,0.10820111,0.1107832
-0.53070135,-0.512309,-0.518688
